Index,Nombre,Edad,Curso,Peso,Altura,Sexo asignado,Transgenero,Madre adolescente,Padre adolescente,Padres divorciados,Familia monoparental,Tratamiento psicologico padre/madre,Adiccion padre/madre,Relaciones conflictivas hijo-padre/madre,Familia reconstruida,Situacion economica familiar precaria,Estudios de la madre,Estudios del padre,Supervision parental insuficiente,Maltrato al adolescente,Duelo,Ingreso familiar mensual,Desenlace
164,Richard Wilson,18,Universidad,51.85,118.11,Mujer,No estoy seguro de ser trans,No,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Si,791,Comunicacion
165,Steven Young,17,ESO,88.85,186.78,Mujer,No estoy seguro de ser trans,No,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,No,No,No,2868,Deseo
166,Ted Walker,22,Universidad,56.72,126.72,Hombre,Si,Si,No,Si,No,Si,No,No,Si,No,Si,Si,Si,No,No,3247,Comunicacion
167,Marcus Bennett,19,Universidad,85.9,121.45,Otro,Si,No,No,No,Si,Si,No,No,Si,Si,No,Si,No,Si,No,2441,Comunicacion
168,Amelia Thomas,21,Formacion Profesional,68.67,151.18,Hombre,No estoy seguro de ser trans,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,Si,No,Si,3259,Comunicacion
169,Richard Cook,14,ESO,69.29,122.48,Hombre,No,No,Si,Si,Si,No,No,No,No,No,No,No,Si,No,Si,1901,Deseo
170,Martin Johnson,18,Universidad,59.16,134.88,Hombre,No estoy seguro de ser trans,Si,Si,No,No,Si,Si,No,Si,Si,No,No,Si,No,Si,1995,Ideacion
171,Lewis Ramsey,12,Colegio,85.74,146.91,Mujer,No estoy seguro de ser trans,Si,No,Si,No,Si,Si,Si,Si,Si,No,Si,Si,No,Si,878,Finalidad
172,Luka Adams,13,ESO,61.63,131.42,Otro,No estoy seguro de ser trans,Si,No,No,No,No,Si,Si,Si,No,No,Si,Si,No,Si,1573,Ideacion
173,Mike Smith,15,ESO,77.0,135.17,Otro,Si,No,Si,Si,Si,No,Si,Si,Si,Si,No,No,No,Si,Si,3725,Intencion
174,Tiffany Smith,16,Bachillerato,56.21,159.0,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,No,Si,3674,Comunicacion
175,Robert Fernandez,17,ESO,82.43,165.35,Hombre,No,Si,No,No,No,No,Si,No,No,No,No,Si,Si,No,Si,2453,Planificacion
176,Kyle Russell,12,ESO,82.31,157.82,Otro,No,No,Si,Si,No,Si,No,No,No,No,Si,Si,Si,No,No,3692,Deseo
177,Daiana Harris,24,Formacion Profesional,61.22,171.97,Otro,Si,Si,Si,Si,Si,No,Si,Si,No,Si,No,No,No,No,Si,2824,Ideacion
178,Frank Rodriguez,14,ESO,72.61,151.74,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,No,No,No,Si,Si,No,No,2709,Comunicacion
179,Lucy Wright,21,Universidad,71.4,135.28,Hombre,Si,Si,Si,Si,No,Si,Si,Si,Si,No,No,Si,Si,Si,No,1641,Planificacion
180,Sean Moore,25,Universidad,85.33,159.9,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,Si,No,No,Si,Si,No,No,Si,Si,Si,No,1408,Deseo
181,Michael Taylor,10,Colegio,53.93,121.34,Mujer,No estoy seguro de ser trans,Si,Si,Si,Si,No,Si,No,No,Si,No,Si,No,No,No,3230,Intencion
182,Marco Barnes,24,Universidad,68.93,136.31,Otro,No estoy seguro de lo que se pregunta,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Si,No,999,Comunicacion
183,Luisa Barnes,13,Colegio,90.81,111.54,Hombre,No,No,Si,Si,No,No,Si,No,No,No,Si,No,No,Si,No,2746,Deseo
184,Wes Perez,23,Universidad,54.93,137.67,Mujer,Si,Si,Si,No,Si,No,No,Si,Si,Si,Si,No,Si,Si,Si,3676,Deseo
185,Mariana Davis,18,Universidad,90.23,143.88,Hombre,Si,Si,Si,Si,Si,Si,No,No,Si,No,Si,No,Si,No,Si,1485,Intencion
186,Veronica Davis,14,ESO,68.19,187.88,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,Si,No,Si,No,No,No,No,No,No,924,Ideacion
187,Amelia Diaz,17,Bachillerato,57.41,194.46,Hombre,No,Si,Si,Si,No,No,No,No,No,Si,Si,Si,Si,Si,Si,596,Deseo
188,Lewis Young,24,Formacion Profesional,89.17,112.4,Mujer,No estoy seguro de ser trans,Si,No,Si,Si,No,Si,Si,No,Si,Si,Si,No,Si,No,3797,Ideacion
189,Penny Johnson,23,Universidad,69.47,182.89,Hombre,Si,No,No,Si,Si,No,Si,No,Si,No,Si,Si,No,Si,No,2976,Intencion
190,Davidson Rodriguez,13,ESO,61.99,125.56,Mujer,No estoy seguro de lo que se pregunta,No,No,No,Si,Si,No,No,Si,No,Si,Si,Si,Si,Si,1573,Comunicacion
191,Gero Wilson,22,Universidad,58.97,157.1,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,No,Si,No,No,Si,Si,Si,No,No,Si,No,887,Intencion
192,Larry Hernandez,16,Bachillerato,77.99,120.24,Mujer,No estoy seguro de lo que se pregunta,No,Si,No,Si,No,No,No,Si,No,Si,No,No,Si,No,748,Deseo
193,Luka Smith,23,Universidad,81.75,138.96,Otro,Si,No,Si,Si,Si,Si,No,No,Si,No,Si,No,No,No,No,3353,Planificacion
194,Charlie Jackson,18,Bachillerato,82.78,167.67,Mujer,No estoy seguro de ser trans,Si,Si,No,No,No,No,No,No,No,Si,No,Si,No,No,1409,Intencion
195,Kyle Miller,16,Bachillerato,57.59,176.13,Hombre,No,No,Si,No,Si,No,Si,Si,No,No,No,No,Si,No,Si,2048,Planificacion
196,Luka Foster,13,Colegio,84.95,198.26,Hombre,No estoy seguro de ser trans,Si,No,No,Si,Si,No,Si,No,No,Si,No,No,Si,Si,2521,Finalidad
197,Mariana Bennett,11,Colegio,72.51,168.13,Hombre,No,Si,Si,No,No,No,No,Si,No,No,Si,Si,Si,Si,Si,2381,Deseo
198,Martin Thomas,14,ESO,50.97,196.15,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,No,Si,No,Si,Si,Si,Si,No,No,1874,Deseo
199,Larry Russell,20,Universidad,57.08,131.05,Mujer,Si,Si,Si,Si,Si,Si,No,No,Si,No,Si,Si,Si,No,Si,1176,Comunicacion
200,Andrew Evans,14,ESO,62.54,116.93,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,Si,No,No,Si,No,No,No,No,No,2226,Ideacion
201,Jenny Allen,20,Universidad,87.65,173.8,Hombre,No estoy seguro de ser trans,No,Si,Si,No,Si,Si,No,Si,No,No,Si,Si,No,Si,1206,Finalidad
202,Gero Brown,12,Colegio,80.23,171.03,Otro,No estoy seguro de ser trans,No,No,Si,No,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,457,Finalidad
203,Ted Sanders,12,ESO,88.73,117.4,Mujer,Si,Si,No,Si,No,No,No,Si,Si,No,No,No,No,Si,No,2151,Comunicacion
204,Yui Adams,24,Formacion Profesional,71.86,180.73,Hombre,Si,No,Si,Si,No,Si,No,No,No,Si,Si,No,Si,Si,Si,3646,Comunicacion
205,Ronald Johnson,21,Universidad,60.85,122.95,Mujer,Si,Si,Si,No,Si,No,Si,Si,No,Si,No,No,No,Si,No,3398,Comunicacion
206,Max Martin,17,Bachillerato,67.73,139.84,Mujer,No estoy seguro de ser trans,No,No,No,Si,No,No,No,No,No,No,No,No,Si,Si,1928,Comunicacion
207,Rome Ramsey,21,Formacion Profesional,62.69,128.19,Hombre,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,Si,No,No,Si,588,Finalidad
208,Ollie Lopez,10,Colegio,63.21,182.51,Otro,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,Si,No,Si,Si,No,Si,No,Si,Si,2251,Ideacion
209,Charles Watson,22,Universidad,66.42,113.5,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,No,No,No,Si,Si,Si,Si,No,Si,Si,536,Ideacion
210,Inma Scott,13,ESO,50.43,119.81,Otro,No,No,No,Si,No,Si,Si,No,No,No,No,Si,Si,No,No,1415,Ideacion
211,Paul Adams,22,Universidad,66.53,154.05,Mujer,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,1957,Deseo
212,Johnny Ramsey,15,ESO,62.06,198.14,Otro,No estoy seguro de ser trans,Si,No,Si,Si,No,No,No,No,No,No,Si,Si,Si,No,3383,Finalidad
213,Ferdinand Carter,21,Formacion Profesional,81.45,124.88,Hombre,No estoy seguro de lo que se pregunta,No,No,No,No,Si,No,Si,No,Si,Si,No,No,Si,No,1477,Finalidad
214,Richard Diaz,17,Bachillerato,88.34,166.69,Otro,Si,Si,No,Si,Si,Si,Si,Si,Si,No,Si,No,No,Si,No,2028,Comunicacion
215,Danny Sanchez,20,Universidad,84.99,181.88,Hombre,No estoy seguro de ser trans,Si,Si,No,Si,No,No,Si,Si,Si,Si,Si,No,No,No,1633,Intencion
216,Martin Hill,23,Formacion Profesional,54.2,199.62,Mujer,No,No,Si,No,Si,No,Si,No,Si,No,No,No,Si,No,No,601,Comunicacion
217,Sean Fisher,10,Colegio,78.35,164.07,Mujer,Si,Si,No,Si,No,No,No,Si,No,No,No,Si,No,No,Si,494,Finalidad
218,Nathan Gutierrez,17,ESO,81.53,160.32,Hombre,Si,No,Si,Si,No,No,Si,Si,Si,Si,No,No,Si,No,No,581,Planificacion
219,Harry Bennett,19,Formacion Profesional,89.4,200.76,Hombre,Si,No,No,Si,Si,No,No,Si,No,Si,Si,Si,Si,No,No,801,Comunicacion
220,Gero Russell,16,ESO,71.98,151.92,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,Si,Si,Si,No,No,Si,Si,1884,Planificacion
221,Luisa Price,19,Universidad,79.17,142.58,Hombre,No,No,Si,No,Si,Si,No,Si,No,Si,No,No,No,Si,No,2157,Finalidad
222,Tiffany Taylor,15,ESO,63.35,157.68,Hombre,No estoy seguro de lo que se pregunta,Si,Si,Si,No,No,Si,Si,No,No,No,Si,No,No,Si,3385,Intencion
223,Marge Fernandez,10,Colegio,88.57,122.15,Mujer,No estoy seguro de ser trans,Si,Si,No,Si,No,Si,No,No,No,Si,Si,No,No,No,896,Planificacion
224,Paul Sanders,12,Colegio,90.47,151.33,Otro,Si,Si,Si,Si,Si,Si,No,No,Si,Si,No,No,No,Si,No,1877,Ideacion
225,Declan Smith,11,Colegio,62.72,158.89,Hombre,Si,Si,No,Si,Si,Si,No,No,No,No,Si,No,No,No,No,2383,Deseo
226,Lana Hill,15,ESO,53.57,111.97,Hombre,Si,Si,No,No,Si,No,Si,No,No,Si,No,Si,No,Si,Si,2200,Ideacion
227,Lucas Martin,13,Colegio,58.01,116.97,Hombre,No estoy seguro de lo que se pregunta,No,No,No,No,Si,Si,Si,Si,No,No,Si,No,Si,No,2721,Intencion
228,Michael Anderson,23,Universidad,55.15,135.04,Otro,Si,No,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Si,1409,Deseo
229,Morgan James,13,Colegio,62.75,200.88,Mujer,Si,Si,Si,Si,No,Si,No,No,Si,Si,No,Si,Si,Si,No,3670,Planificacion
230,Phil King,23,Formacion Profesional,55.7,127.37,Mujer,Si,Si,No,Si,Si,Si,Si,No,Si,No,No,Si,No,Si,Si,3190,Ideacion
231,Lance Allen,10,Colegio,64.04,158.48,Hombre,Si,No,No,No,Si,No,Si,Si,Si,No,Si,No,Si,Si,Si,831,Deseo
232,Theo Sanchez,22,Universidad,58.28,117.53,Mujer,No estoy seguro de lo que se pregunta,No,No,No,No,No,No,Si,No,No,No,Si,Si,Si,No,939,Deseo
233,Harry Gutierrez,20,Universidad,63.58,124.13,Mujer,Si,Si,No,Si,No,Si,Si,No,Si,Si,Si,Si,No,No,Si,3694,Intencion
234,Andrew Hall,25,Formacion Profesional,88.0,120.37,Hombre,Si,Si,Si,Si,No,Si,Si,No,No,No,Si,No,Si,No,Si,1632,Planificacion
235,Marcos Harris,23,Universidad,58.6,140.94,Otro,No estoy seguro de lo que se pregunta,Si,Si,Si,No,Si,No,Si,Si,No,No,Si,No,Si,No,1385,Ideacion
236,Marlon Hall,18,Universidad,54.41,136.85,Otro,No estoy seguro de lo que se pregunta,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,Si,Si,Si,1658,Comunicacion
237,Harry Hill,21,Universidad,86.99,135.69,Otro,No estoy seguro de ser trans,No,No,Si,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,3577,Intencion
238,Geronimo Kelly,23,Universidad,76.28,121.23,Mujer,Si,Si,No,No,Si,Si,No,Si,Si,Si,No,Si,Si,Si,No,2394,Intencion
239,Andrew Cook,12,Colegio,84.09,159.26,Otro,No,No,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,No,Si,No,1103,Finalidad
240,Harry Jackson,18,Formacion Profesional,61.78,110.27,Otro,Si,No,Si,Si,Si,Si,Si,No,No,No,Si,No,Si,No,No,3537,Ideacion
241,Cristian Morales,11,Colegio,65.53,131.04,Otro,Si,No,Si,Si,Si,No,No,Si,Si,No,No,No,Si,Si,Si,958,Intencion
242,Phil Sanders,14,ESO,72.46,143.86,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,No,No,No,No,Si,Si,Si,Si,Si,Si,No,3081,Ideacion
243,Luisa Cooper,20,Formacion Profesional,53.17,169.18,Mujer,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,No,1104,Ideacion
244,Fernand Martin,22,Universidad,83.62,176.59,Hombre,No estoy seguro de ser trans,Si,No,No,Si,No,No,Si,Si,Si,Si,Si,Si,Si,No,562,Ideacion
245,Paul Lewis,22,Formacion Profesional,71.94,134.12,Otro,No estoy seguro de ser trans,Si,No,Si,No,No,Si,Si,Si,No,Si,Si,No,Si,No,2514,Comunicacion
246,Johnny Russell,10,Colegio,62.01,119.93,Otro,Si,Si,No,Si,Si,No,No,No,No,No,No,No,No,No,Si,1189,Intencion
247,Luca Cook,25,Universidad,58.62,115.46,Mujer,No estoy seguro de lo que se pregunta,No,No,Si,Si,Si,Si,Si,Si,Si,No,Si,No,Si,Si,1283,Deseo
248,Daniel Smith,12,ESO,71.02,116.36,Hombre,No estoy seguro de ser trans,No,Si,Si,Si,No,Si,No,No,No,Si,Si,Si,Si,No,2829,Finalidad
249,Ronnie Price,12,ESO,80.91,136.85,Otro,No estoy seguro de lo que se pregunta,Si,No,No,Si,Si,No,No,Si,No,Si,No,Si,No,Si,2752,Deseo
250,Robert Bryant,24,Universidad,90.36,166.89,Hombre,Si,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,759,Planificacion
251,Steven Allen,17,Bachillerato,62.54,177.95,Otro,No,No,No,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,No,1851,Intencion
252,Fernando Fisher,10,Colegio,81.14,134.12,Otro,No estoy seguro de lo que se pregunta,No,No,Si,Si,No,No,Si,No,No,No,No,Si,No,No,2296,Ideacion
253,Mariana Carter,15,ESO,67.84,123.98,Hombre,No,Si,No,Si,No,No,Si,Si,No,Si,Si,No,No,No,No,837,Finalidad
254,Martin Garcia,23,Formacion Profesional,86.0,142.37,Otro,No,Si,No,Si,Si,Si,No,Si,Si,No,No,Si,No,Si,Si,2059,Comunicacion
255,Zara King,25,Formacion Profesional,78.13,114.8,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,Si,No,No,Si,No,No,Si,No,No,No,Si,3240,Intencion
256,Dean Lopez,10,Colegio,52.49,196.55,Hombre,No estoy seguro de ser trans,No,No,Si,No,No,Si,No,Si,Si,No,No,No,Si,No,3636,Deseo
257,Davidson Price,13,Colegio,81.43,163.03,Otro,No,Si,Si,No,No,No,No,Si,Si,No,No,Si,No,Si,Si,1928,Ideacion
258,Penny Lopez,18,Formacion Profesional,55.09,152.11,Mujer,No estoy seguro de lo que se pregunta,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Si,Si,2088,Finalidad
259,Charlie Scott,23,Formacion Profesional,59.59,124.46,Mujer,No,Si,Si,No,Si,No,Si,No,Si,No,No,No,Si,Si,Si,2131,Planificacion
260,Tiffany Jackson,23,Formacion Profesional,82.55,161.95,Hombre,No estoy seguro de ser trans,No,No,No,Si,No,No,Si,Si,No,No,Si,No,Si,No,835,Comunicacion
261,Marlon Murphy,11,Colegio,79.6,184.35,Mujer,No,No,No,Si,Si,No,No,No,Si,No,Si,No,Si,Si,Si,2896,Comunicacion
262,Larry Collins,20,Formacion Profesional,89.39,143.36,Otro,No estoy seguro de lo que se pregunta,Si,No,No,Si,Si,Si,No,Si,Si,Si,No,No,No,No,2004,Planificacion
263,Cindy Anderson,11,Colegio,73.58,200.63,Otro,No estoy seguro de lo que se pregunta,Si,No,No,Si,No,No,No,Si,Si,No,No,Si,Si,No,1501,Finalidad
264,Luigi Diaz,25,Formacion Profesional,58.0,113.33,Mujer,Si,Si,No,Si,Si,Si,Si,No,No,Si,No,No,Si,Si,No,489,Comunicacion
265,Max Rodriguez,11,Colegio,80.24,136.14,Mujer,Si,Si,No,No,Si,No,No,No,No,No,Si,Si,Si,No,No,2274,Planificacion
266,Timothy King,17,Bachillerato,63.98,126.83,Mujer,Si,No,No,Si,No,Si,Si,No,Si,No,No,No,Si,No,Si,1847,Deseo
267,Luca Diaz,16,ESO,74.28,110.62,Hombre,No,Si,Si,No,Si,Si,No,Si,No,Si,No,No,Si,No,No,1107,Planificacion
268,Mike Diaz,15,ESO,62.12,122.23,Mujer,No estoy seguro de ser trans,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,1345,Intencion
269,Jenny Russell,23,Universidad,72.79,128.94,Hombre,No estoy seguro de lo que se pregunta,No,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,No,1612,Deseo
270,Jude Ramsey,20,Formacion Profesional,83.55,181.93,Otro,No,No,Si,No,Si,Si,No,No,Si,No,Si,No,No,Si,Si,1398,Comunicacion
271,John Hill,14,ESO,73.64,167.59,Otro,Si,Si,Si,Si,No,No,Si,No,No,No,Si,No,No,No,Si,1428,Comunicacion
272,Mike Russell,24,Formacion Profesional,72.48,199.87,Otro,No estoy seguro de lo que se pregunta,No,Si,Si,Si,Si,No,Si,No,Si,No,Si,No,No,No,1304,Planificacion
273,Martin Williams,16,ESO,90.25,139.14,Otro,Si,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,No,Si,Si,1728,Intencion
274,Mariana Wright,20,Universidad,68.06,177.87,Otro,No estoy seguro de ser trans,No,No,No,Si,No,Si,Si,Si,Si,No,No,No,Si,No,2102,Finalidad
275,Jenny Scott,11,Colegio,77.61,140.31,Otro,No,Si,No,Si,No,No,Si,No,Si,Si,No,No,Si,No,No,2606,Finalidad
276,Mary Price,12,ESO,90.19,127.82,Hombre,No estoy seguro de lo que se pregunta,Si,No,Si,Si,No,Si,Si,Si,Si,No,No,Si,Si,Si,3289,Comunicacion
277,Dominic Fisher,23,Universidad,61.27,122.02,Mujer,No,No,Si,No,Si,Si,No,Si,No,No,No,No,No,Si,Si,804,Planificacion
278,Daniel Thomas,10,Colegio,64.74,111.56,Hombre,No,Si,Si,No,No,Si,No,Si,Si,No,No,Si,No,No,No,3091,Finalidad
279,Jeffrey Clark,25,Formacion Profesional,79.96,111.12,Hombre,No estoy seguro de ser trans,Si,Si,Si,Si,Si,No,No,Si,No,No,No,No,No,No,2298,Deseo
280,Luca Anderson,19,Formacion Profesional,76.28,128.75,Otro,Si,No,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,Si,Si,1873,Finalidad
281,Cindy Moore,25,Formacion Profesional,56.9,162.13,Hombre,No estoy seguro de ser trans,No,No,Si,No,No,Si,No,No,Si,No,Si,No,Si,Si,702,Deseo
282,Larry Brooks,15,ESO,65.09,131.28,Otro,No estoy seguro de ser trans,Si,No,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,1140,Comunicacion
283,Johnny Fisher,21,Universidad,69.9,147.71,Mujer,No estoy seguro de lo que se pregunta,No,No,No,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,1440,Finalidad
284,John Foster,11,Colegio,63.78,164.43,Hombre,No,Si,Si,No,No,Si,No,Si,No,No,No,No,Si,No,Si,1403,Deseo
285,Ted Lewis,19,Formacion Profesional,84.21,138.06,Otro,No,No,No,Si,No,Si,No,Si,No,Si,Si,Si,No,Si,No,2782,Planificacion
286,Theo Gonzalez,25,Formacion Profesional,85.06,163.34,Hombre,No estoy seguro de lo que se pregunta,No,No,No,Si,Si,Si,No,Si,Si,No,No,No,No,Si,2362,Finalidad
287,Rachel Clark,18,Formacion Profesional,65.91,111.06,Mujer,No,Si,No,No,No,Si,Si,Si,No,No,Si,Si,No,No,No,2099,Intencion
288,Wes Russell,20,Formacion Profesional,79.59,129.65,Otro,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,No,No,Si,Si,Si,Si,No,No,Si,910,Finalidad
289,Steven James,25,Formacion Profesional,70.3,112.19,Hombre,No estoy seguro de lo que se pregunta,Si,No,No,Si,No,Si,No,Si,No,Si,Si,Si,Si,No,988,Ideacion
290,Tim Johnson,19,Formacion Profesional,67.98,119.16,Otro,No estoy seguro de lo que se pregunta,Si,No,Si,No,No,No,No,No,Si,Si,Si,No,Si,No,466,Deseo
291,Luke Martinez,24,Universidad,54.34,125.03,Mujer,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,No,Si,Si,Si,Si,2228,Finalidad
292,Osborn Bennett,21,Formacion Profesional,65.17,116.07,Mujer,No estoy seguro de lo que se pregunta,Si,No,Si,Si,No,No,Si,Si,Si,Si,No,Si,No,No,2384,Comunicacion
293,Daiana Russell,20,Formacion Profesional,64.67,178.21,Otro,No,Si,No,Si,No,No,Si,No,No,No,No,No,No,No,Si,2443,Planificacion
294,Michael Bryant,19,Universidad,75.76,111.84,Otro,Si,Si,No,Si,No,Si,Si,Si,Si,No,No,No,No,No,Si,436,Deseo
295,Zara Collins,17,ESO,68.89,168.81,Otro,Si,Si,Si,Si,Si,Si,No,No,No,No,No,Si,Si,Si,No,1640,Comunicacion
296,Lucy Green,17,Bachillerato,52.2,139.47,Hombre,Si,No,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Si,1612,Ideacion
297,Nemo Johnson,20,Formacion Profesional,69.23,116.9,Hombre,Si,Si,No,Si,No,No,Si,Si,No,No,No,Si,No,No,No,3477,Ideacion
298,Eoin Evans,20,Formacion Profesional,83.01,177.83,Hombre,No estoy seguro de ser trans,No,Si,Si,No,No,No,Si,No,Si,No,Si,Si,No,No,3601,Ideacion
299,Michael Young,15,ESO,61.42,123.58,Hombre,No estoy seguro de ser trans,Si,No,No,Si,Si,Si,Si,No,No,No,Si,No,Si,Si,876,Finalidad
300,Davidson Olson,10,Colegio,78.26,131.8,Hombre,No estoy seguro de lo que se pregunta,No,No,No,Si,No,Si,No,Si,Si,No,Si,No,Si,No,2139,Finalidad
301,Eoin Harris,25,Universidad,83.74,143.9,Hombre,Si,No,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,Si,No,2565,Finalidad
302,Mike Sanders,21,Formacion Profesional,73.86,163.0,Hombre,Si,No,No,Si,Si,No,Si,Si,No,No,Si,No,Si,No,No,1770,Intencion
303,Inma Miller,11,Colegio,88.51,192.43,Hombre,Si,Si,No,No,Si,Si,Si,No,No,Si,Si,Si,No,Si,No,1828,Planificacion
304,Gero Miller,17,ESO,53.16,115.84,Mujer,No estoy seguro de ser trans,No,No,No,Si,No,No,Si,No,Si,Si,Si,Si,No,Si,1179,Planificacion
305,Lana Thomas,17,ESO,61.9,110.01,Otro,No,Si,Si,No,Si,No,No,Si,Si,Si,No,No,Si,Si,No,3491,Intencion
306,Paul Jackson,14,ESO,50.72,152.04,Mujer,No,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,No,Si,Si,1929,Ideacion
307,Fernand Walker,10,Colegio,52.1,154.63,Mujer,No estoy seguro de ser trans,Si,Si,No,No,Si,No,Si,No,Si,Si,No,Si,Si,Si,946,Comunicacion
308,Robert Watson,11,Colegio,51.4,186.49,Hombre,No estoy seguro de lo que se pregunta,Si,Si,No,Si,Si,Si,No,No,No,No,No,Si,Si,No,2947,Comunicacion
309,Nathan King,13,ESO,66.22,160.9,Mujer,No,No,No,Si,No,No,No,Si,No,No,Si,Si,Si,Si,Si,2956,Comunicacion
310,Penny Allen,19,Formacion Profesional,50.57,142.84,Hombre,Si,Si,No,No,Si,No,No,Si,No,Si,No,No,No,No,Si,3846,Comunicacion
311,Morgan Hernandez,13,Colegio,61.29,176.05,Mujer,No estoy seguro de ser trans,Si,Si,Si,No,Si,Si,No,No,No,No,No,Si,No,No,1507,Comunicacion
312,Fernando Allen,21,Formacion Profesional,81.35,186.07,Mujer,Si,Si,Si,No,Si,No,No,Si,Si,Si,Si,Si,No,No,Si,3304,Planificacion
313,Tadeo Thomas,14,ESO,70.62,197.61,Otro,No,Si,Si,Si,Si,No,Si,No,No,Si,Si,No,Si,No,No,1246,Intencion
314,Gero Olson,25,Formacion Profesional,50.32,197.81,Otro,No estoy seguro de lo que se pregunta,No,No,No,No,Si,Si,Si,No,No,Si,No,No,Si,No,1413,Planificacion
315,Martin Jones,16,Bachillerato,54.95,117.16,Otro,No estoy seguro de lo que se pregunta,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,2569,Deseo
316,Fikayo Nelson,10,Colegio,82.15,141.09,Otro,Si,No,No,No,Si,No,Si,No,Si,Si,No,No,No,No,Si,945,Finalidad
317,Fikayo Martinez,23,Formacion Profesional,82.92,125.31,Mujer,No estoy seguro de ser trans,No,Si,Si,Si,No,Si,Si,Si,No,No,Si,Si,No,Si,1990,Deseo
318,Luisa Young,12,ESO,70.91,130.36,Otro,Si,No,No,No,No,No,Si,Si,No,Si,Si,Si,No,Si,Si,1240,Comunicacion
319,Andrew Fernandez,10,Colegio,74.13,115.37,Hombre,No estoy seguro de lo que se pregunta,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,Si,Si,Si,3815,Intencion
320,David Green,13,ESO,64.01,155.79,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,No,Si,Si,Si,No,Si,Si,No,No,Si,Si,1941,Intencion
321,Penny Adams,10,Colegio,52.69,164.78,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,Si,Si,Si,No,Si,Si,Si,Si,No,Si,Si,2392,Deseo
322,Jenny Carter,20,Universidad,60.89,178.23,Otro,Si,No,Si,Si,Si,No,Si,No,No,No,Si,No,Si,No,Si,2309,Comunicacion
323,Lucy Fisher,15,ESO,83.35,118.17,Mujer,Si,No,Si,No,No,No,No,Si,No,Si,Si,No,Si,No,No,3792,Ideacion
324,Sean Nelson,12,Colegio,76.01,185.78,Hombre,No,No,No,Si,Si,Si,Si,No,No,No,No,Si,No,Si,Si,2596,Ideacion
325,Tiffany Hall,24,Universidad,59.2,175.8,Otro,No estoy seguro de lo que se pregunta,No,No,Si,No,No,No,No,No,Si,No,No,Si,Si,Si,2800,Ideacion
326,Wes Ramsey,19,Universidad,72.74,198.12,Mujer,No estoy seguro de lo que se pregunta,Si,Si,Si,No,No,No,Si,No,No,No,No,No,Si,No,3007,Planificacion
327,Zara Jackson,20,Formacion Profesional,70.36,138.3,Hombre,No estoy seguro de lo que se pregunta,No,No,Si,Si,Si,Si,Si,No,Si,No,No,Si,Si,Si,3187,Finalidad
328,Lewis Russell,14,ESO,87.91,200.73,Otro,No,No,No,Si,Si,Si,Si,Si,No,No,No,No,Si,No,Si,1460,Deseo
